0,0.033333,0.066667,0.26667,0.53333,0.9,1
0.066667,0.033333,0.16667,0.4,0.56667,0.7,0.53333
0.033333,0.1,0.1,0.36667,0.5,0.53333,0.86667
0,0,0.13333,0.5,0.3,0.76667,0.46667
0.13333,0.066667,0.83333,0.43333,0.8,0.9,0.4
0,0,0.6,0.9,0.83333,0.4,0.56667
0.033333,0.033333,0.13333,0.56667,0.4,0.4,0.73333
0,0,0,0.4,0.36667,0.76667,0.86667
0,0.066667,0.2,0.16667,0.7,1,1
0,0.066667,0.3,0.8,0.46667,0.56667,0.86667
0,0,0.2,0.36667,0.7,0.56667,0.6
0,0,0,0.033333,0.16667,0.8,1
